#x_m,y_m
16.57883863491365,-32.60277098289893
16.62888863491365,-32.60277098289893
16.67893863491365,-32.60277098289893
16.728988634913648,-32.65282098289893
16.779038634913647,-32.70287098289893
16.829088634913653,-32.70287098289893
16.87913863491365,-32.75292098289893
16.92918863491365,-32.80297098289893
16.97923863491365,-32.80297098289893
17.029288634913648,-32.853020982898926
17.079338634913647,-32.853020982898926
17.129388634913653,-32.90307098289893
17.17943863491365,-32.90307098289893
17.22948863491365,-32.95312098289893
17.27953863491365,-32.95312098289893
17.329588634913648,-32.95312098289893
17.379638634913647,-33.00317098289893
17.429688634913653,-33.05322098289893
17.47973863491365,-33.10327098289893
17.52978863491365,-33.10327098289893
17.57983863491365,-33.153320982898926
17.629888634913648,-33.153320982898926
17.679938634913647,-33.20337098289893
17.729988634913653,-33.20337098289893
17.78003863491365,-33.25342098289893
17.83008863491365,-33.25342098289893
17.88013863491365,-33.30347098289893
17.930188634913648,-33.30347098289893
17.980238634913647,-33.30347098289893
18.030288634913653,-33.35352098289893
18.08033863491365,-33.40357098289893
18.13038863491365,-33.40357098289893
18.18043863491365,-33.453620982898926
18.230488634913648,-33.453620982898926
18.280538634913647,-33.50367098289893
18.330588634913653,-33.55372098289893
18.38063863491365,-33.55372098289893
18.43068863491365,-33.55372098289893
18.48073863491365,-33.60377098289893
18.530788634913648,-33.65382098289893
18.580838634913647,-33.65382098289893
18.630888634913653,-33.65382098289893
18.68093863491365,-33.70387098289893
18.73098863491365,-33.753920982898926
18.78103863491365,-33.753920982898926
18.831088634913648,-33.80397098289893
18.881138634913647,-33.85402098289893
18.931188634913653,-33.85402098289893
18.98123863491365,-33.90407098289893
19.03128863491365,-33.90407098289893
19.08133863491365,-33.90407098289893
19.131388634913648,-33.95412098289893
19.181438634913647,-34.00417098289893
19.231488634913653,-34.00417098289893
19.28153863491365,-34.00417098289893
19.33158863491365,-34.054220982898926
19.38163863491365,-34.10427098289893
19.431688634913648,-34.10427098289893
19.481738634913647,-34.10427098289893
19.531788634913653,-34.15432098289893
19.58183863491365,-34.20437098289893
19.63188863491365,-34.20437098289893
19.68193863491365,-34.25442098289893
19.731988634913648,-34.30447098289893
19.782038634913647,-34.30447098289893
19.832088634913653,-34.354520982898926
19.88213863491365,-34.354520982898926
19.93218863491365,-34.40457098289893
19.98223863491365,-34.40457098289893
20.032288634913648,-34.40457098289893
20.082338634913647,-34.45462098289893
20.132388634913653,-34.50467098289893
20.18243863491365,-34.50467098289893
20.23248863491365,-34.55472098289893
20.28253863491365,-34.55472098289893
20.332588634913648,-34.60477098289893
20.382638634913647,-34.60477098289893
20.432688634913653,-34.654820982898926
20.48273863491365,-34.654820982898926
20.53278863491365,-34.70487098289893
